,District,Age,Sex,Urban,Educated,Income
2840,9,57,F,False,False,5538
2841,0,31,M,False,True,53754
2842,4,39,M,True,False,33125
2843,1,37,F,True,True,23292
2844,6,38,F,True,True,7726
2845,1,20,F,False,True,49291
2846,2,57,F,False,True,7163
2847,2,39,M,False,True,113994
2848,2,55,M,True,True,35710
2849,2,43,M,True,False,42625
2850,0,23,M,True,True,95488
2851,9,34,M,False,True,102800
2852,6,46,M,False,False,17834
2853,6,38,F,False,False,55452
2854,9,62,F,False,False,74063
2855,2,56,M,True,True,132830
2856,4,29,F,True,True,33972
2857,5,22,M,False,False,50662
2858,0,46,M,True,True,84972
2859,0,24,M,True,True,66858
2860,8,41,M,False,False,18522
2861,1,44,F,False,False,60194
2862,0,56,F,True,True,40251
2863,5,63,M,False,False,37595
2864,0,55,F,True,True,8549
2865,5,30,M,False,False,14631
2866,1,44,F,True,True,68209
2867,0,61,F,True,False,10948
2868,7,26,F,False,False,47015
2869,3,36,F,True,False,20138
2870,2,43,M,False,True,7326
2871,8,64,F,False,True,76027
2872,2,29,F,False,True,27473
2873,1,79,M,True,True,47610
2874,6,64,M,False,True,31064
2875,0,23,M,True,True,8785
2876,2,36,F,True,True,105604
2877,7,25,F,True,True,29951
2878,0,68,M,True,True,157012
2879,0,64,F,True,True,122773
2880,8,25,M,False,True,32010
2881,9,82,M,True,True,94166
2882,7,44,M,True,True,40658
2883,8,47,M,False,False,32891
2884,7,34,F,True,True,123223
2885,2,56,M,False,False,2064
2886,0,49,F,False,True,77131
2887,0,33,M,True,True,73843
2888,3,66,M,False,False,3850
2889,8,56,F,True,False,18914
2890,4,27,F,False,True,61538
2891,3,40,F,False,False,32602
2892,7,32,F,True,True,41794
2893,1,18,F,False,True,58653
2894,6,44,M,True,True,22154
2895,0,19,M,True,True,179791
2896,0,56,M,True,True,63279
2897,2,29,M,False,False,103241
2898,0,18,F,False,True,35913
2899,0,68,M,True,True,50404
2900,4,63,M,False,False,11215
2901,9,56,F,True,False,4062
2902,9,27,F,True,False,17883
2903,2,50,M,True,True,12873
2904,3,75,M,True,True,48064
2905,7,88,M,True,True,80834
2906,2,64,F,False,True,50401
2907,0,76,F,True,True,61957
2908,3,56,M,True,True,22603
2909,6,53,F,True,True,6640
2910,3,60,M,False,False,10084
2911,1,85,M,True,True,43136
2912,7,40,M,True,True,83775
2913,2,44,F,False,False,15415
2914,0,61,F,True,True,178825
2915,7,37,F,True,True,27480
2916,1,44,F,False,False,22320
2917,2,63,M,True,True,48763
2918,6,32,M,False,True,14701
2919,0,58,F,True,True,4409
2920,8,30,F,False,False,7186
2921,8,41,F,False,True,24990
2922,5,58,F,False,False,1025
2923,7,60,F,True,True,31332
2924,3,31,F,False,False,16887
2925,6,51,M,True,False,16442
2926,7,34,F,True,False,17288
2927,8,30,F,True,True,107457
2928,1,25,M,True,False,112125
2929,7,30,M,True,True,52611
2930,9,27,F,True,False,34220
2931,8,65,F,False,False,35793
2932,4,41,F,False,True,53799
2933,7,23,M,True,False,13988
2934,0,64,M,True,True,22228
2935,8,27,F,True,True,111386
2936,6,36,M,True,True,25969
2937,2,63,M,True,True,62461
2938,1,48,F,True,True,38191
2939,0,52,M,True,False,52552
2940,1,55,F,True,True,27522
2941,3,57,M,False,True,9419
2942,9,25,F,False,True,5839
2943,0,69,M,True,True,35010
2944,0,35,F,True,True,105493
2945,7,53,M,True,False,10075
2946,0,69,F,True,True,34603
2947,3,67,F,True,False,6300
2948,0,21,F,True,True,20301
2949,1,42,F,False,True,48501
2950,3,22,M,False,False,34486
2951,7,51,F,False,False,4763
2952,5,43,M,False,False,16203
2953,4,24,F,False,False,76389
2954,5,47,M,True,True,83665
2955,2,64,F,True,True,43070
2956,3,20,M,False,False,9617
2957,8,27,F,False,True,48702
2958,1,39,F,False,True,64993
2959,1,32,F,False,True,36452
2960,8,51,F,False,False,5392
2961,0,45,F,True,True,132389
2962,2,56,M,False,True,49048
2963,1,79,F,False,True,77262
2964,0,64,F,True,True,164301
2965,0,52,M,True,True,62872
2966,8,20,F,False,True,60666
2967,2,60,M,False,True,58573
2968,1,32,F,True,True,83433
2969,6,65,M,False,True,29053
2970,0,34,M,True,True,146541
2971,8,30,M,True,True,54929
2972,8,20,F,False,True,7926
2973,8,26,M,True,True,40283
2974,4,47,M,False,True,28825
2975,1,76,F,False,False,35926
2976,0,30,F,True,True,37978
2977,4,62,M,False,False,56187
2978,9,23,M,True,False,27840
2979,0,21,F,True,True,126337
2980,3,26,F,False,False,6844
2981,8,26,M,False,False,13387
2982,1,63,M,False,True,16642
2983,3,74,F,True,True,23083
2984,7,45,M,True,False,11362
2985,3,33,F,False,True,27950
2986,6,27,F,False,False,64045
2987,0,60,F,True,True,124797
2988,2,26,F,False,True,20610
2989,3,28,M,False,False,40352
2990,1,33,F,True,True,39136
2991,9,59,M,False,False,49591
2992,8,43,M,False,True,79071
2993,6,23,M,True,False,44300
2994,8,74,M,False,True,28607
2995,6,52,M,False,False,1940
2996,5,26,F,True,True,9843
2997,8,49,M,False,False,52451
2998,8,29,M,True,False,12334
2999,3,18,M,False,False,29598
3000,0,36,F,True,True,86804
3001,1,79,F,False,True,88167
3002,5,60,M,False,False,15743
3003,1,25,M,True,True,47975
3004,0,54,M,True,True,17976
3005,1,50,M,False,True,9849
3006,1,70,M,False,True,10100
3007,6,45,F,False,True,5116
3008,9,64,F,False,True,53296
3009,8,55,M,True,True,398
3010,1,63,F,False,True,3795
3011,0,41,M,False,False,85065
3012,0,64,M,True,True,33578
3013,6,28,F,True,False,25900
3014,7,31,F,True,True,20518
3015,6,45,F,False,True,30951
3016,1,33,F,True,True,115995
3017,0,25,M,True,True,67923
3018,1,44,F,True,True,6841
3019,8,57,M,False,True,3309
3020,2,24,F,True,True,34587
3021,0,40,M,True,True,103402
3022,2,27,F,True,True,57896
3023,1,54,F,True,True,93288
3024,7,82,M,True,True,103688
3025,6,28,F,False,False,15493
3026,0,50,F,False,False,98648
3027,1,45,F,False,False,71243
3028,9,68,M,True,True,27384
3029,8,29,M,True,True,74801
3030,2,44,F,False,False,13857
3031,9,25,M,True,True,114709
3032,7,43,F,True,False,47062
3033,5,65,M,False,False,10063
3034,2,32,M,False,False,50374
3035,9,62,M,True,True,13810
3036,6,25,M,True,False,62367
3037,1,39,M,False,True,70805
3038,2,39,M,False,False,46342
3039,2,72,F,True,False,42625
3040,5,46,F,False,False,24115
3041,9,39,M,True,False,22378
3042,2,67,M,False,False,19149
3043,0,35,M,True,True,125102
3044,2,63,F,False,False,94842
3045,0,19,M,True,True,26841
3046,0,27,M,True,True,37301
3047,1,29,M,True,False,22938
3048,7,27,F,False,False,37998
3049,1,22,M,True,True,128344
3050,1,51,M,True,True,7910
3051,8,27,F,False,True,46512
3052,6,61,F,False,False,46297
3053,7,52,M,True,True,2442
3054,9,19,F,False,True,27249
3055,9,75,F,True,True,63061
3056,8,36,F,True,True,53028
3057,1,29,F,True,True,54182
3058,2,64,F,False,True,24227
3059,0,56,M,False,False,23351
3060,6,64,M,False,False,21204
3061,7,19,M,True,True,111325
3062,0,65,M,True,True,25804
3063,7,74,F,True,True,26304
3064,0,81,M,True,True,118843
3065,8,56,F,False,True,25658
3066,3,22,F,False,True,18969
3067,2,51,M,False,False,10180
3068,8,82,M,True,True,7959
3069,0,77,F,True,False,75038
3070,3,74,M,False,False,17722
3071,5,60,F,False,False,41571
3072,0,29,M,True,True,212849
3073,8,26,M,False,False,20133
3074,8,24,F,True,True,17582
3075,6,54,M,False,False,8931
3076,6,80,M,False,True,8938
3077,1,23,M,True,True,64546
3078,6,45,M,False,False,23296
3079,5,87,F,False,False,22385
3080,2,78,M,True,True,122952
3081,6,75,F,False,False,14192
3082,7,43,F,True,False,65625
3083,1,30,F,False,False,14986
3084,5,54,M,False,False,8832
3085,8,42,M,False,True,37480
3086,0,22,M,True,True,89125
3087,8,35,M,False,True,71920
3088,7,76,M,True,True,41279
3089,7,22,F,True,False,36750
3090,0,53,M,False,False,50737
3091,3,89,F,True,True,9667
3092,0,64,M,True,False,43138
3093,0,52,F,True,True,10056
3094,7,30,M,True,True,35172
3095,0,66,F,True,True,117026
3096,8,31,F,False,False,30463
3097,6,20,M,False,False,8203
3098,0,20,M,True,True,38608
3099,3,31,F,False,False,4998
3100,4,65,F,False,False,26217
3101,0,24,M,True,True,71702
3102,1,48,F,True,True,83947
3103,2,29,F,False,False,38400
3104,0,64,F,False,False,47695
3105,8,18,F,True,False,64370
3106,0,73,F,False,True,198568
3107,0,26,M,True,True,184065
3108,1,40,M,False,False,8550
3109,9,42,M,False,False,65633
3110,9,65,F,True,True,78091
3111,0,54,M,True,True,96794
3112,0,39,M,True,True,45788
3113,1,39,M,False,True,31939
3114,7,36,F,True,True,82088
3115,8,28,F,True,True,9087
3116,5,68,F,False,False,36240
3117,8,31,F,False,True,15355
3118,7,49,F,True,True,41278
3119,5,85,F,False,False,25271
3120,1,28,F,True,True,29831
3121,2,20,F,True,True,46593
3122,1,62,M,True,True,19602
3123,0,21,M,True,True,53706
3124,1,55,F,True,True,96765
3125,6,35,F,False,False,23684
3126,2,34,M,True,False,40755
3127,8,55,F,True,True,17604
3128,1,51,F,True,False,37834
3129,8,24,F,False,False,32402
3130,0,31,F,True,True,100021
3131,4,28,F,False,False,1969
3132,1,63,F,False,True,53238
3133,0,53,M,True,True,113649
3134,4,28,F,False,False,6203
3135,1,36,M,True,False,39438
3136,4,27,M,True,False,13250
3137,8,39,F,False,True,24211
3138,1,45,F,False,True,17584
3139,1,72,M,False,True,52041
3140,5,39,F,False,False,2790
3141,2,67,F,True,True,110171
3142,8,31,M,True,True,28864
3143,3,50,M,False,False,9038
3144,0,71,F,True,True,132265
3145,8,42,M,False,True,31451
3146,0,26,F,True,True,64391
3147,9,64,F,True,True,133311
3148,9,27,F,True,False,13872
3149,9,81,M,False,False,45300
3150,6,52,M,True,True,2814
3151,0,84,F,True,True,55775
3152,5,78,M,True,True,29635
3153,3,39,F,False,False,19316
3154,9,60,F,False,True,48163
3155,2,48,F,False,False,25605
3156,1,24,M,True,True,45212
3157,8,87,F,True,True,32006
3158,0,38,M,False,True,37571
3159,3,19,F,False,False,20253
3160,9,34,M,True,True,7602
3161,3,25,F,False,False,14280
3162,1,54,M,False,True,6479
3163,0,31,M,True,True,87244
3164,7,77,M,True,True,36393
3165,9,79,M,False,False,49305
3166,1,22,F,False,True,40258
3167,1,24,M,False,True,8338
3168,0,47,F,True,True,27255
3169,6,28,F,True,True,73800
3170,1,71,F,True,False,123625
3171,2,37,F,False,False,7311
3172,8,19,M,False,True,94153
3173,7,72,M,False,False,23766
3174,3,55,F,False,True,45960
3175,2,29,M,True,True,42100
3176,0,40,F,True,True,20943
3177,7,43,F,True,False,67650
3178,0,55,F,True,True,60907
3179,0,74,M,False,False,96664
3180,3,50,M,False,False,72885
3181,4,38,M,False,False,66075
3182,8,24,F,True,True,21849
3183,1,68,M,True,True,26874
3184,7,18,F,True,False,9338
3185,3,19,F,False,True,22549
3186,0,45,F,True,True,202479
3187,1,72,M,False,False,80271
3188,0,54,F,True,True,21995
3189,9,77,F,False,False,32823
3190,8,80,M,True,True,8396
3191,9,76,F,False,False,23005
3192,3,24,M,False,True,6929
3193,0,24,M,True,True,212621
3194,4,54,F,True,False,40724
3195,9,80,F,False,True,18554
3196,0,68,M,True,True,200037
3197,5,72,F,False,True,38105
3198,2,72,M,True,True,93631
3199,9,80,F,True,True,16293
3200,9,65,F,True,True,57463
3201,0,35,F,True,True,104773
3202,4,28,F,False,False,4479
3203,0,51,M,True,True,1399
3204,0,63,M,True,False,21460
3205,9,67,M,True,True,72133
3206,0,45,F,True,True,64649
3207,5,27,F,False,False,13337
3208,1,37,F,True,True,104518
3209,0,37,M,False,True,14833
3210,4,26,M,False,False,14237
3211,6,56,F,False,False,2486
3212,5,27,F,True,True,25069
3213,5,48,M,False,False,7784
3214,0,37,F,True,True,45152
3215,9,38,F,True,True,134076
3216,1,29,M,True,True,9391
3217,0,32,F,False,True,13593
3218,0,35,M,True,True,166824
3219,8,60,M,True,True,33177
3220,9,20,M,True,True,77487
3221,6,69,M,False,False,44591
3222,2,23,F,True,True,121060
3223,8,66,M,True,True,25714
3224,1,36,M,False,True,115803
3225,7,68,M,True,False,66075
3226,1,63,M,False,True,69675
3227,7,69,M,True,True,59113
3228,7,31,F,False,False,38539
3229,0,53,M,True,True,3779
3230,0,47,F,False,True,60233
3231,6,49,F,True,False,40667
3232,9,62,M,True,False,83810
3233,2,30,F,False,True,78551
3234,1,28,F,True,True,137223
3235,0,32,M,True,True,112063
3236,1,59,M,True,True,106254
3237,1,20,M,True,True,62197
3238,0,47,M,True,True,101598
3239,6,33,M,True,True,26610
3240,8,31,M,False,False,39097
3241,3,69,F,False,False,21223
3242,1,28,F,True,False,115000
3243,7,53,F,True,True,13368
3244,1,27,M,True,True,65262
3245,0,68,F,False,True,99194
3246,6,72,M,False,True,41952
3247,7,81,M,True,True,45643
3248,3,57,F,False,True,15784
3249,3,21,M,False,False,5847
3250,3,59,M,True,True,6094
3251,1,37,M,True,True,56928
3252,4,31,M,False,False,60160
3253,6,58,F,True,True,13435
3254,4,38,M,True,False,74542
3255,0,35,F,True,True,57407
3256,9,40,M,True,False,74240
3257,0,31,F,True,True,136771
3258,1,42,F,False,False,25481
3259,2,49,F,False,False,11961
3260,6,32,M,True,False,6000
3261,1,69,F,True,True,63216
3262,3,65,F,False,False,6032
3263,8,36,M,True,True,11190
3264,9,55,F,False,False,3862
3265,1,18,F,False,False,3773
3266,7,71,M,True,False,61012
3267,6,30,M,False,False,5784
3268,5,78,F,False,True,21434
3269,1,64,M,False,False,22785
3270,8,30,M,True,True,83332
3271,5,51,M,False,False,6686
3272,2,62,F,False,True,4264
3273,8,23,F,False,True,77578
3274,5,69,F,False,False,4833
3275,6,41,F,True,True,92146
3276,1,64,M,True,True,97882
3277,3,46,M,False,True,59350
3278,6,36,M,False,True,24906
3279,1,62,F,True,True,31790
3280,2,68,F,False,False,32956
3281,1,35,M,True,False,10500
3282,0,58,F,True,True,16575
3283,1,61,M,True,True,18438
3284,3,62,F,False,False,9825
3285,9,64,F,False,False,26713
3286,0,21,M,True,True,19878
3287,0,57,F,True,False,24487
3288,6,78,M,False,False,44116
3289,1,52,F,False,True,1128
3290,2,79,F,False,False,48804
3291,8,62,M,True,True,94569
3292,2,43,F,False,True,19728
3293,9,39,M,False,False,14709
3294,0,47,M,True,True,23185
3295,5,25,F,False,False,25561
3296,8,71,M,True,False,58801
3297,0,65,M,True,True,174533
3298,2,59,F,False,False,42081
3299,9,68,F,False,False,45459
3300,0,28,F,True,True,68197
3301,2,35,M,False,False,21561
3302,0,31,F,True,True,206104
3303,4,26,M,True,True,76553
3304,1,64,F,False,True,45966
3305,1,50,M,False,False,43448
3306,0,39,F,True,True,143787
3307,8,39,M,False,False,48120
3308,2,20,F,True,True,70645
3309,0,23,M,True,True,54057
3310,4,54,F,False,False,6447
3311,8,32,F,True,False,49678
3312,0,91,M,True,False,21895
3313,6,43,M,False,False,7268
3314,8,30,F,True,True,23279
3315,9,67,M,False,False,31515
3316,0,97,F,True,False,35815
3317,3,21,M,False,False,19118
3318,0,31,M,False,True,68865
3319,9,47,M,True,True,26752
3320,7,19,M,False,False,4456
3321,0,45,M,True,False,62712
3322,1,72,F,False,False,15426
3323,1,65,F,True,False,124750
3324,0,21,F,True,False,40890
3325,0,46,F,False,True,67951
3326,0,91,F,True,True,181374
3327,1,51,F,True,True,41834
3328,1,69,M,False,False,40984
3329,2,43,M,True,False,20075
3330,6,64,M,False,False,22377
3331,7,22,F,True,True,101454
3332,7,38,F,True,True,26722
3333,2,31,M,False,True,15078
3334,0,61,F,True,True,63834
3335,1,25,M,False,True,54719
3336,2,27,M,True,True,49274
3337,0,19,F,True,True,141707
3338,0,32,F,True,False,87652
3339,2,52,F,False,True,6004
3340,1,32,F,True,True,83333
3341,2,85,F,True,True,29029
3342,0,66,F,False,True,47790
3343,7,47,F,True,False,57450
3344,5,26,M,True,True,23712
3345,1,36,F,True,True,219804
3346,0,35,M,True,True,133450
3347,7,54,M,True,True,46336
3348,2,79,F,False,False,18973
3349,1,35,M,True,False,91250
3350,1,73,F,True,True,62020
3351,1,40,F,False,True,57477
3352,7,81,F,True,True,76041
3353,2,38,F,False,False,79751
3354,1,21,M,True,False,25688
3355,8,47,F,False,True,39399
3356,2,72,F,False,False,74989
3357,0,19,M,True,True,99581
3358,8,23,M,False,True,9964
3359,0,93,M,True,True,166208
3360,1,83,F,False,True,72443
3361,2,62,M,True,True,36690
3362,0,40,M,False,False,33285
3363,0,67,F,False,False,64762
3364,8,36,F,False,False,47509
3365,1,69,M,True,True,123986
3366,9,25,M,True,False,93187
3367,8,60,M,True,False,49473
3368,5,49,F,False,False,41187
3369,5,49,M,False,False,5994
3370,1,36,F,True,True,18654
3371,9,24,M,True,False,91978
3372,0,60,M,True,True,81711
3373,7,41,F,True,True,43029
3374,2,22,F,False,False,7695
3375,0,32,F,True,True,46915
3376,3,27,M,True,False,16238
3377,6,67,F,False,False,16936
3378,9,36,F,True,False,89223
3379,6,61,M,False,False,13761
3380,7,37,M,False,False,26287
3381,2,26,F,False,False,39061
3382,0,81,M,False,False,32403
3383,1,58,M,True,True,25570
3384,0,66,M,True,True,97579
3385,8,71,M,False,False,20177
3386,8,30,M,False,True,12224
3387,0,36,M,True,True,40770
3388,1,37,M,True,False,89125
3389,5,66,M,False,False,20784
3390,9,43,F,True,False,81055
3391,0,83,F,True,True,85845
3392,4,53,M,False,False,13471
3393,7,35,F,True,False,70838
3394,0,57,F,False,True,18784
3395,8,31,M,False,False,13748
3396,6,34,M,False,False,19533
3397,6,39,M,False,False,23213
3398,6,37,F,False,False,27728
3399,0,25,M,True,True,35999
3400,6,81,M,True,True,29962
3401,9,36,F,False,False,3195
3402,9,33,M,True,True,39385
3403,2,69,M,False,True,14871
3404,8,29,F,False,False,47453
3405,2,65,M,False,True,14766
3406,6,33,F,True,True,45008
3407,0,54,M,False,True,105736
3408,4,31,M,True,True,16552
3409,9,70,M,True,False,63897
3410,8,30,M,False,True,25893
3411,0,74,M,True,True,69137
3412,0,28,M,True,True,20085
3413,3,26,F,False,False,41969
3414,0,68,F,True,True,80440
3415,7,39,M,True,True,16064
3416,1,60,M,True,True,44285
3417,6,32,F,True,True,27216
3418,9,24,M,True,True,44520
3419,9,66,M,True,False,48575
3420,9,41,F,True,True,3733
3421,0,63,F,True,True,69757
3422,0,65,M,False,True,106908
3423,0,64,F,True,True,193485
3424,0,20,M,True,False,117232
3425,3,33,F,False,False,25995
3426,8,86,F,False,False,35190
3427,9,57,M,True,True,4966
3428,2,27,M,False,False,9170
3429,3,56,M,True,True,19101
3430,1,36,M,True,True,180248
3431,6,66,M,False,False,30333
3432,1,64,F,False,False,35030
3433,6,52,F,False,False,669
3434,5,21,M,True,True,108455
3435,4,22,M,False,False,9815
3436,0,69,F,True,True,64275
3437,8,68,M,False,False,49614
3438,1,45,F,False,False,13152
3439,0,64,F,True,True,39450
3440,7,64,M,False,True,21043
3441,8,47,M,False,True,7413
3442,1,20,F,True,False,52875
3443,1,46,F,True,True,156148
3444,1,71,F,True,False,81688
3445,6,68,F,False,True,28375
3446,8,34,F,False,True,23839
3447,1,21,M,True,False,14562
3448,4,59,M,False,False,3262
3449,0,70,M,True,True,213597
3450,3,33,F,False,False,13223
3451,1,82,M,False,False,13645
3452,2,76,M,False,True,39878
3453,1,56,M,True,True,38597
3454,2,29,M,False,True,34641
3455,3,36,F,False,False,6973
3456,8,86,F,False,False,46009
3457,3,24,M,False,False,25045
3458,0,58,M,True,True,163274
3459,9,34,F,True,True,94821
3460,7,31,M,False,False,37845
3461,4,45,M,False,False,1259
3462,0,19,F,True,True,84674
3463,8,48,F,False,True,38379
3464,5,63,F,False,False,44472
3465,6,53,M,True,True,15693
3466,8,62,M,False,True,38511
3467,0,27,F,True,True,33698
3468,0,63,M,False,True,90047
3469,6,30,M,False,False,8749
3470,6,19,F,False,False,969
3471,8,31,M,False,False,17814
3472,9,26,F,True,True,115988
3473,0,25,F,True,False,29580
